state,timestamp,timeseries_votes,eevp,Trump Share,Biden Share,Votes_Remaining_File,state_last_updated,Total_Votes,Total_Absentee_Votes,Trump_Votes,Trump_Absentee_Votes,Biden_Votes,Biden_Absentee_Votes,Jorgensen_Votes,Jorgensen_Absentee_Votes,Counties_Total_Votes,Counties_Total_Absentee_Votes,Counties_Total_Max_Absentee_Ballots,Counties_Trump_Votes,Counties_Trump_Absentee_Votes,Counties_Biden_Votes,Counties_Biden_Absentee_Votes,Counties_Jorgensen_Votes,Counties_Jorgensen_Absentee_Votes,Precinct_Metadata_Filename,Precinct_Meta_Counties_Total_Votes,Precinct_Meta_Counties_Total_Electionday_Votes,Precinct_Meta_Counties_Total_Absentee_Votes,Precinct_Meta_Counties_Total_Provisional_Votes,Precinct_Meta_Counties_uncounted_mail_ballots,Precinct_Meta_Counties_Trump_Votes,Precinct_Meta_Counties_Trump_Electionday_Votes,Precinct_Meta_Counties_Trump_Absentee_Votes,Precinct_Meta_Counties_Trump_Provisional_Votes,Precinct_Meta_Counties_Biden_Votes,Precinct_Meta_Counties_Biden_Electionday_Votes,Precinct_Meta_Counties_Biden_Absentee_Votes,Precinct_Meta_Counties_Biden_Provisional_Votes,Precinct_Meta_Counties_Jorgensen_Votes,Precinct_Meta_Counties_Jorgensen_Electionday_Votes,Precinct_Meta_Counties_Jorgensen_Absentee_Votes,Precinct_Meta_Counties_Jorgensen_Provisional_Votes,Precincts_Total_Votes,Precincts_Trump_Votes,Precincts_Biden_Votes,Precincts_Jorgensen_Votes
Alabama,2020-11-04T02:50:20Z,452145,19,0.586,0.402,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:50:58Z,454854,19,0.587,0.401,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:51:56Z,459786,19,0.587,0.401,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:52:39Z,473200,20,0.593,0.395,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:52:42Z,480531,20,0.596,0.392,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:54:26Z,514594,22,0.592,0.396,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:55:57Z,516083,22,0.592,0.396,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:56:15Z,554303,23,0.595,0.393,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:56:28Z,566449,24,0.597,0.391,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:57:53Z,573225,24,0.594,0.394,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:58:08Z,583921,25,0.595,0.393,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:58:42Z,589136,25,0.592,0.396,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T02:59:22Z,590341,25,0.592,0.396,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:01:01Z,593003,25,0.592,0.396,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:03:29Z,605794,25,0.598,0.39,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:06:21Z,635162,27,0.607,0.381,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:06:59Z,642315,27,0.606,0.382,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:08:18Z,652784,27,0.61,0.378,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:09:05Z,661443,28,0.613,0.375,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:09:25Z,743828,31,0.586,0.401,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:12:01Z,753131,32,0.59,0.397,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:14:02Z,754766,32,0.591,0.397,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:14:47Z,761603,32,0.593,0.394,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:15:22Z,769023,32,0.593,0.395,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:16:18Z,804036,34,0.596,0.392,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:16:42Z,832953,35,0.605,0.383,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:17:36Z,845228,36,0.609,0.379,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:18:38Z,854682,36,0.608,0.38,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:19:26Z,887955,37,0.606,0.382,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:20:10Z,905303,38,0.61,0.378,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:20:36Z,917962,39,0.612,0.376,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:21:04Z,926122,39,0.614,0.374,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:22:41Z,927741,39,0.614,0.374,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:23:35Z,961095,40,0.62,0.368,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:24:12Z,970877,41,0.621,0.367,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:25:19Z,1019460,43,0.625,0.362,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:25:56Z,1020191,43,0.626,0.362,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:26:28Z,1036595,44,0.624,0.363,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:26:41Z,1042877,44,0.622,0.366,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:28:28Z,1045742,44,0.623,0.365,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:30:56Z,1053693,44,0.623,0.365,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:32:55Z,1091758,46,0.623,0.365,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:33:16Z,1093509,46,0.623,0.365,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:33:50Z,1109466,47,0.625,0.363,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:34:12Z,1118645,47,0.627,0.361,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:35:23Z,1131209,48,0.629,0.359,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:36:04Z,1139283,48,0.631,0.358,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:36:19Z,1163951,49,0.632,0.356,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:36:41Z,1169348,49,0.632,0.356,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:39:21Z,1181775,50,0.627,0.361,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:41:28Z,1230361,52,0.627,0.361,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:44:11Z,1274884,54,0.624,0.364,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:44:37Z,1275671,54,0.624,0.364,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:44:58Z,1281555,54,0.622,0.365,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:46:24Z,1286158,54,0.621,0.366,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:48:07Z,1291940,54,0.62,0.367,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:49:33Z,1310559,55,0.621,0.366,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:49:58Z,1326406,56,0.624,0.363,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:35Z,398903,18656,230610,9137,163524,9421,4358,89,398903,18656,144791,230610,9137,163524,9421,4358,89,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:50:06Z,1355319,57,0.624,0.363,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:51:49Z,1441203,61,0.631,0.356,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:52:41Z,1447063,61,0.632,0.355,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:53:35Z,1458644,61,0.632,0.355,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:54:06Z,1504394,63,0.635,0.352,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:54:19Z,1527500,64,0.637,0.35,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:55:07Z,1529147,64,0.637,0.35,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:55:21Z,1537999,65,0.638,0.35,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:56:43Z,1544770,65,0.639,0.349,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T03:59:40Z,1546202,65,0.639,0.349,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:00:00Z,1575524,66,0.643,0.345,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:03:03Z,1607898,68,0.644,0.343,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:04:42Z,1608907,68,0.644,0.343,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:12:03Z,1619603,68,0.645,0.342,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:15:33Z,1641573,69,0.645,0.342,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:17:29Z,1662540,70,0.648,0.339,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:18:55Z,1665303,70,0.648,0.339,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:27:41Z,1669292,70,0.648,0.339,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2020-11-04T04:33:36Z,1713773,72,0.648,0.339,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:06Z,1355319,24633,846343,10977,491718,13522,14628,115,1355319,24633,144791,846343,10977,491718,13522,14628,115,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
